x1,y1,z1,torso_lift_joint,arm_right_1_joint,arm_right_2_joint,arm_right_3_joint,arm_right_4_joint,arm_right_5_joint,arm_right_6_joint,arm_right_7_joint,gripper_right_tool_mount_joint
-0.0238418301952141,-0.8873646177942842,0.851467522525981,0.0591638738143482,-1.5596526813669924,-1.44023711033733,0.3080702823992443,-0.3801674980855616,2.6024048140553653,-1.4987455054842032,1.5727381271966403,0.0
0.7490683498009333,-0.1272795585956114,1.152417868113628,0.1207452844382381,-3.972063189726744,-2.08439246742522,-0.6833047887400999,-2.1172823219853023,-0.441607296815945,1.4938936742329156,0.9261126606312282,0.0
0.8161173372379038,-0.6496545093395429,1.0933569509870018,0.1645877811192894,-2.5375095732899844,-0.5574990114881531,-1.3919976239915832,0.8314724059637826,2.463881175521115,1.562142885823384,-0.139055097379311,0.0
0.6984668539597851,-0.3089810306375104,0.1926038538346309,0.2225989909548664,-2.9734899308423564,0.7064986816500892,-0.5948301211472298,0.0708616539641442,0.6160909667191772,0.8152872949341762,0.9781876775157664,0.0
0.4017815549669276,-0.8784910577540678,1.00185354148991,0.2822912034679966,-3.22183803312425,-0.1440755403303691,-1.6495579580855135,-1.3383349939463156,-0.5610319964888975,-0.3407392794912462,0.7776678637107246,0.0
0.9044529599899211,-0.4276408336448936,1.3855526110841458,0.2970887222271232,-3.41834891531552,-0.5265228604464185,0.8963443205890911,0.722953469610397,1.5370632254558525,-0.4587564853441259,0.5585162585043093,0.0
0.5384689460795558,0.1144612249936238,0.4285678349351236,0.0913465565423564,-0.6877457467095511,0.4420988491040521,-1.478974500782668,-2.1522988032904484,0.3178332727478852,1.7943389045443576,1.5095313078990238,0.0
0.2479231469780325,-0.7672678066112776,1.3967694398875807,0.1644921004855823,-2.682324867139512,-1.5085077731118102,-1.297851332970484,0.1103640323660419,-0.6489084020820368,-1.1612878864702585,-1.4407204989176936,0.0
-0.1032858518326079,-0.5980072832065308,1.0241794642433033,0.2506466256388702,-0.6710263663620442,-0.5752389327730552,2.210522320829895,-2.0408107455528377,0.6077883906292999,-0.1728275924081425,1.9967537684084435,0.0
0.6139003126532111,-0.8402044829009824,0.7678918450076205,0.3184313589058094,-1.6172442112326275,-0.8826552987498308,-0.5786952014753952,-0.9050230352230278,-0.6511702168854616,1.7828753408160771,1.503032654296633,0.0
0.5599973169389274,0.1837090088197501,0.9472868433127044,0.0367181988728237,-3.618620962306632,-1.5491772802815384,2.117322308953552,-1.5100135246318496,1.1173336651552506,2.370341215086812,2.123805062693196,0.0
0.7067743442112517,-0.1398780530936406,1.1418496607743465,0.165334463198019,-2.574794774963713,-1.4423998172384322,1.120618885303316,-1.2206190548957596,0.0360108160052143,-0.9747422721833228,-0.2722592825795806,0.0
-0.2448613859026521,-0.758821229374075,1.16373258488204,0.2078198046453418,-1.544518190002424,-1.7643368049437156,0.861357503206978,-0.1230353923845366,1.8598446778770368,-1.2107656489097138,-0.2365780920871094,0.0
0.1002243650051704,-0.3415815865798047,1.3826589970599277,0.0358194094143829,-1.7829333507013978,-1.705914203746007,1.963053060073352,-1.666142345519145,1.6107976523822105,-0.1632736733890386,0.6300374008053246,0.0
0.4782686080524348,-0.5619426901353322,1.0351960373879936,0.0928735631989212,-3.0428735418421384,-1.4134895088667463,-1.055416277264035,-0.4037564869928358,3.2436893506065214,2.595077350443431,0.1191440789610593,0.0
-0.0975003174355426,-0.4559108058718979,0.0349533942384633,0.1093848459601287,-0.5124545689257023,-0.9893660066889188,0.1367408367599634,0.7947643691115991,-0.3481646340491899,-0.2664642572315338,-2.0870270189826545,0.0
0.7034353797596818,0.023211307603753,0.4245342665810049,0.1198387021818218,-0.8752118075222508,0.150691327694031,1.5322439058642094,0.5483167338643138,0.7550384433857239,1.667088980630976,1.3636760528036145,0.0
0.3224905034906886,-0.7722968428306027,1.1881775614606658,0.2553800055725193,-0.7626631973633575,-0.3430526967726165,1.5882415612749476,-1.877467421272517,0.0499177377458819,0.2020036032351556,-2.036356648181578,0.0
-0.1531638694412971,-0.682083538588875,0.419481540250009,0.1492368014873695,-0.652790733956057,-1.3943547624633146,2.090788760390323,0.2114140675224716,3.128282569980551,1.9630966067123643,-1.592831400758007,0.0
0.8456347023487729,-0.2035020074252592,1.2368781121832035,0.0359462755913696,-4.021617860667212,-0.948651533915,-1.8680138849689572,-1.3761036940304692,3.2103411683327545,-0.6504572148314389,-1.3435351983097037,0.0
1.038069146350907,0.1253530270593763,1.0502132731177034,0.2733864779864025,-4.089379243404806,-0.7224706821534985,1.719452330847396,-0.1520249951192098,1.8714947683533487,-0.4246334814007354,-0.3623753143617161,0.0
0.9833738610631932,-0.411287622235216,0.5689574331326195,0.1996893560711097,-1.71532924853529,-0.1759969594919114,0.9800432152293308,-0.2240301339884325,2.3389739895931925,1.0767565034940187,0.1669490334528345,0.0
0.4839564797046313,0.3503948071527881,1.2580957042102403,0.2065938841479072,-3.869359867935554,-1.3443913403147103,0.1219362847083156,0.4798754187082832,1.844069403608055,-1.142895067632839,0.4106957091801134,0.0
0.2065809785620403,-0.4442974432763625,0.0894536790926718,0.1831947237780628,-2.6494663013990065,0.7746775313957489,-1.455698881558315,-1.2029430350945116,0.1301709897422931,0.7384173913432237,-0.0032110603404829,0.0
0.658271262029656,-0.3551979010512284,0.3287507260000335,0.1448522748376789,-2.219532827178426,-0.4051497999867604,0.0044222976457688,-0.7391948234380742,2.4617687482340846,1.5789092910887466,-0.7059650595450555,0.0
0.6096778250303875,0.0654974061835867,0.3329219368854795,0.1021506495207977,-2.0447652906927143,0.7099477613864871,-0.5282896701791575,0.4882512053602064,3.214411414539967,2.115600377549328,-1.487100635858345,0.0
1.000958564899605,0.2915469394050464,1.0264641925006823,0.2700967117250156,-4.176712549146924,-0.9790631388248294,1.649951301704932,-0.0804641031613302,1.192883642826924,0.0926941826607848,1.389930404523255,0.0
0.3278197102976651,-0.7940086698696501,1.2912323269151709,0.0322738154979095,-3.209037296234433,-1.8146686677257733,-1.2604703996882185,-1.3401252710292069,0.6079344557863147,0.6791467373207097,-2.220914305002529,0.0
0.5935944790829009,0.5054163779061422,1.2223587784900585,0.1804655223213253,-3.875030981438495,-1.675585696065067,-1.635426183808255,0.7265627384536752,0.0897072629227397,-0.0429718708398446,-0.7918284713211712,0.0
0.8894563539051354,-0.7461016836915026,0.8359482153233982,0.2171507028922443,-1.1600797057748269,-0.0337203404586993,1.4233743419405729,-0.7048132687415275,1.1956798828677124,-0.1733000793742131,-1.7568391969142678,0.0
0.1648159703848013,-0.5603949665819612,0.5629548277182509,0.0292654625273933,-0.2456297631351798,-0.7915841033554141,2.0217597435911614,-1.3030721834243026,2.6773612759549934,2.3130684856084205,0.2529487806192103,0.0
0.5817803939849301,-0.4451922175421025,0.8506571657876695,0.1238706413191318,-0.6629163145260921,-0.0709604774850559,0.2636294540908024,-2.172116439678992,-1.0219464729058323,2.597524742749351,1.256354471039535,0.0
0.3590749705542498,-0.7079061156840875,0.6448028589008671,0.2399064852687873,-1.795725371791284,-0.6649638342076494,1.3793848798850024,-0.1028977415943128,0.0595059482600119,2.465440904594194,0.9224562854781732,0.0
0.761974291484324,-0.2448437338749869,0.5690047811156229,0.2377993299178543,-2.07689638426851,0.5757035443352948,-1.4044462672759452,0.7851085248529535,2.4366562202398327,2.0569351048680726,-0.0760868946785719,0.0
0.8588788156722444,-0.0548487829479427,0.7103900589014154,0.1020937664009895,-1.0941752836384775,0.2450707634214123,-0.2615932037581209,-1.5328469140916257,-0.3371377232679564,2.03934451716516,0.0478903865901101,0.0
0.2638899792430322,-0.690900891979076,0.9676838353076278,0.0530743547244968,-1.1286123005551534,-1.414293937583121,1.6751988598768308,-1.2336315500291342,-0.2867610253049069,-1.1659683789021067,0.051325824844415,0.0
0.9142485819015264,-0.5769692896248129,0.4051217464568826,0.1535207048889465,-3.074326090584656,-0.089344278489873,1.5173596171874488,0.1621349347116454,1.6157988711498923,0.7177924216254129,-2.086961877007674,0.0
0.8574199756993939,-0.5390709805273901,1.1495816927165552,0.2021028903691902,-1.5523388376633886,-0.0865283818098383,1.8033709758294645,-1.2778860889009285,1.7537820330064804,0.8065888834553456,-0.8641266897499604,0.0
